day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
2,2012,04,10,2012-04-10,43.0,18.4,1017.6,10.0,12.2,19.0,27.0,63.0,35.1,0.0,999.9,0,844,73,19,42,7,0,48,2,1,213,25,33,6,87,111,96,50,3,6,0,1,4,0,5,10,2,0,0,0,0,0,0,0,0,0,0,0
3,2012,04,11,2012-04-11,41.8,21.2,1023.2,10.0,7.3,11.1,18.1,54.0,32.0,0.0,999.9,0,920,52,30,60,13,1,30,2,5,190,26,51,6,114,149,127,41,5,5,0,0,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0
4,2012,04,12,2012-04-12,46.7,27.9,1024.2,10.0,3.6,11.1,999.9,63.0,32.0,0.0,999.9,0,923,49,27,59,13,1,42,3,3,183,35,55,4,87,188,109,34,3,11,0,0,4,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
5,2012,04,13,2012-04-13,53.7,30.2,1021.4,10.0,9.1,17.1,22.0,66.0,32.0,0.0,999.9,0,939,46,28,61,5,0,49,4,4,208,25,64,3,115,149,98,46,2,13,0,0,3,0,3,11,2,0,0,0,0,0,0,0,0,0,0,0
6,2012,04,14,2012-04-14,59.0,45.6,1014.3,10.0,8.8,17.1,25.1,66.9,39.9,0.0,999.9,0,944,44,20,36,15,0,31,0,2,237,46,57,12,102,171,92,47,4,9,0,0,3,0,2,7,1,5,1,0,0,0,0,0,0,0,0,0
7,2012,04,15,2012-04-15,67.3,58.2,1006.7,8.8,11.6,22.9,35.0,77.0,54.0,0.53,999.9,0,977,55,22,51,6,0,33,3,1,235,23,63,3,117,202,87,49,5,7,1,0,4,0,1,3,2,3,1,0,0,0,0,0,0,0,0,0
1,2012,04,16,2012-04-16,60.0,49.8,1005.2,9.6,20.3,27.0,41.0,77.0,48.0,0.31,999.9,0,931,40,27,65,8,0,32,2,4,250,32,65,4,106,131,98,53,3,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,2012,04,17,2012-04-17,48.5,35.5,1025.4,10.0,6.6,15.9,21.0,66.9,39.0,0.01,999.9,0,959,51,26,68,6,2,34,2,2,227,45,60,3,95,160,101,45,3,10,1,0,0,0,6,8,2,1,1,0,0,0,0,0,0,0,0,0
3,2012,04,18,2012-04-18,54.1,39.0,1021.8,10.0,9.0,19.0,28.0,73.0,39.0,0.0,999.9,0,879,39,19,44,10,0,48,3,1,201,29,55,1,110,157,96,37,2,12,0,0,1,0,0,8,2,3,1,0,0,0,0,0,0,0,0,0
4,2012,04,19,2012-04-19,58.0,46.4,1013.7,10.0,7.9,15.0,22.0,73.0,39.0,0.01,999.9,0,961,57,28,72,22,2,35,3,4,186,46,65,8,105,177,91,43,2,7,1,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0
5,2012,04,20,2012-04-20,45.3,40.0,1009.2,9.5,9.9,20.0,28.0,61.0,44.1,0.0,999.9,0,917,40,22,65,12,2,40,2,4,218,26,57,3,101,128,132,47,0,7,2,0,1,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0
6,2012,04,21,2012-04-21,44.5,31.1,1016.7,10.0,9.5,18.1,29.9,53.1,36.0,0.02,999.9,0,876,33,11,37,7,1,29,4,1,199,37,53,8,130,167,95,44,3,6,1,0,1,0,1,2,5,0,1,0,0,0,0,0,0,0,0,0
7,2012,04,22,2012-04-22,46.1,27.4,1017.5,10.0,10.4,20.0,29.9,53.1,36.0,0.0,999.9,0,824,54,23,29,10,2,20,2,0,139,38,50,1,109,192,102,31,4,7,0,0,2,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0
1,2012,04,23,2012-04-23,48.6,21.9,1016.7,10.0,10.7,20.0,26.0,60.1,39.0,0.0,999.9,0,935,59,27,73,9,1,34,3,2,199,29,67,10,82,178,89,61,2,4,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0
2,2012,04,24,2012-04-24,51.6,22.8,1008.4,10.0,4.7,11.1,999.9,66.0,37.9,0.0,999.9,0,896,47,24,65,7,0,32,5,1,210,25,60,6,99,146,104,37,1,9,1,0,1,0,2,8,4,1,1,0,0,0,0,0,0,0,0,0
3,2012,04,25,2012-04-25,55.2,40.5,1005.5,9.8,5.3,11.1,999.9,66.0,37.9,0.0,999.9,0,952,46,35,83,11,2,32,6,3,216,43,61,3,108,156,92,32,1,9,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
4,2012,04,26,2012-04-26,51.3,43.4,1009.0,8.5,10.5,18.1,26.0,61.0,46.0,0.1,999.9,0,925,58,26,54,8,0,35,5,1,225,33,62,5,99,143,105,45,9,4,0,0,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0
5,2012,04,27,2012-04-27,44.2,24.8,1023.3,10.0,7.9,14.0,19.0,55.0,35.1,0.0,999.9,0,963,52,21,74,15,2,34,3,4,219,37,64,3,110,154,108,48,1,4,0,0,3,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0
6,2012,04,28,2012-04-28,46.6,33.9,1019.9,9.7,11.6,17.1,27.0,54.0,35.1,0.21,999.9,0,878,40,17,53,9,0,30,4,3,188,40,43,4,124,173,94,35,4,8,0,0,1,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0
7,2012,04,29,2012-04-29,48.7,36.9,1023.0,10.0,10.0,15.9,22.9,57.0,43.0,0.05,999.9,0,803,39,24,42,10,1,20,7,3,152,43,38,8,110,160,85,36,4,8,1,0,3,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0
1,2012,04,30,2012-04-30,54.3,48.4,1015.1,7.4,6.0,13.0,999.9,62.6,50.0,0.36,999.9,0,869,49,21,55,10,0,27,1,1,197,33,58,4,79,170,85,56,2,9,2,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0
2,2012,05,01,2012-05-01,57.8,50.8,1014.3,6.7,5.7,12.0,999.9,64.9,48.9,0.0,999.9,0,1065,80,20,74,7,0,84,0,8,260,39,57,11,94,164,108,33,9,6,0,2,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0
3,2012,05,02,2012-05-02,67.3,58.9,1009.7,6.7,8.9,20.0,29.9,80.1,48.9,0.09,999.9,1,997,51,20,51,11,0,37,2,4,205,37,76,4,108,209,114,39,2,11,0,1,1,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0
4,2012,05,03,2012-05-03,75.6,63.6,1011.5,10.0,10.2,18.1,25.1,86.0,57.0,0.0,999.9,0,981,36,26,60,17,0,40,6,4,200,32,66,3,102,184,121,50,4,8,1,0,3,0,1,10,2,4,1,0,0,0,0,0,0,0,0,0
5,2012,05,04,2012-05-04,66.9,60.0,1012.9,8.9,7.7,15.0,20.0,79.0,55.4,1.62,999.9,0,1031,36,32,67,10,1,45,3,3,216,36,62,6,97,217,115,53,4,11,1,0,1,0,4,7,1,2,1,0,0,0,0,0,0,0,0,0
6,2012,05,05,2012-05-05,56.6,52.3,1015.9,4.2,7.1,14.0,20.0,59.0,53.6,0.28,999.9,0,950,43,12,47,5,0,33,1,6,216,40,63,7,99,193,107,49,8,9,1,0,3,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0
7,2012,05,06,2012-05-06,58.4,51.6,1015.4,8.3,8.0,14.0,17.1,70.0,51.1,0.0,999.9,0,844,35,20,46,8,0,17,3,2,158,38,57,6,112,192,83,41,3,16,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,2012,05,07,2012-05-07,60.3,54.9,1011.2,6.2,5.4,12.0,19.0,70.0,51.1,1.18,999.9,0,973,49,25,71,11,1,39,5,2,222,52,76,8,88,150,102,54,3,7,1,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0
2,2012,05,08,2012-05-08,61.1,48.1,1011.0,8.4,6.6,14.0,20.0,70.0,51.8,0.09,999.9,1,1025,47,32,63,8,1,29,4,2,224,52,78,8,109,173,126,48,2,5,0,1,0,0,3,8,0,2,0,0,0,0,0,0,0,0,0,0
3,2012,05,09,2012-05-09,56.9,44.1,1012.2,9.8,7.8,12.0,20.0,70.0,50.0,0.0,999.9,0,977,54,22,62,14,0,37,1,4,211,44,67,3,80,179,116,52,6,4,0,0,2,0,2,13,3,1,0,0,0,0,0,0,0,0,0,0
4,2012,05,10,2012-05-10,55.4,36.6,1015.2,10.0,5.5,11.1,22.0,66.9,46.0,0.06,999.9,0,916,54,21,66,9,0,38,7,5,209,40,55,9,81,141,111,42,3,10,1,0,0,0,4,3,1,3,3,0,0,0,0,0,0,0,0,0
5,2012,05,11,2012-05-11,61.0,35.7,1018.3,10.0,7.2,15.9,22.0,78.1,43.0,0.0,999.9,0,998,58,19,75,8,1,37,7,3,207,41,69,7,97,178,121,43,3,12,0,0,1,0,3,5,0,1,2,0,0,0,0,0,0,0,0,0
6,2012,05,12,2012-05-12,64.5,44.8,1021.7,10.0,9.8,15.9,22.0,78.1,43.0,0.0,999.9,0,932,45,30,45,7,1,30,6,3,201,50,47,6,118,184,113,29,1,6,0,0,2,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0
7,2012,05,13,2012-05-13,61.0,32.4,1023.4,10.0,7.0,12.0,24.1,72.0,53.1,0.03,999.9,0,819,36,18,43,5,0,22,3,2,168,43,57,3,100,170,93,31,6,8,1,0,0,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0
1,2012,05,14,2012-05-14,63.8,33.6,1019.0,10.0,3.1,11.1,999.9,82.0,43.0,0.0,999.9,0,1004,50,33,67,4,0,37,6,3,182,44,63,3,117,209,93,64,1,18,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0
2,2012,05,15,2012-05-15,71.3,41.0,1013.7,10.0,9.3,15.0,26.0,86.0,60.1,0.0,999.9,0,1041,66,24,74,10,0,40,2,4,230,40,71,7,90,189,121,43,3,20,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
3,2012,05,16,2012-05-16,61.2,39.5,1016.9,9.8,11.1,20.0,29.9,86.0,51.1,0.05,999.9,0,947,43,24,65,11,3,28,2,2,215,37,51,7,105,166,117,50,3,13,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
4,2012,05,17,2012-05-17,59.7,35.6,1020.4,10.0,4.8,12.0,999.9,73.9,45.0,0.0,999.9,0,954,59,22,61,9,0,26,5,4,210,31,65,2,108,174,100,52,2,13,0,0,3,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0
5,2012,05,18,2012-05-18,67.1,40.5,1017.3,10.0,7.4,12.0,999.9,84.9,45.0,0.0,999.9,0,978,62,18,69,9,1,25,4,6,225,32,62,12,131,205,49,44,2,15,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0
6,2012,05,19,2012-05-19,75.0,49.6,1015.9,10.0,7.8,14.0,18.1,91.9,53.1,0.0,999.9,0,931,57,11,63,9,1,32,4,4,169,30,50,9,126,225,73,43,5,11,0,0,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0
7,2012,05,20,2012-05-20,78.9,56.6,1015.4,10.0,9.3,20.0,28.9,93.0,59.0,0.0,999.9,0,956,51,24,52,16,1,24,1,1,198,32,49,7,118,254,45,44,9,23,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0
1,2012,05,21,2012-05-21,65.1,48.8,1018.5,10.0,11.7,19.0,27.0,79.0,57.2,0.14,999.9,0,886,47,23,50,8,0,54,3,2,200,41,61,7,96,145,64,65,6,7,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
2,2012,05,22,2012-05-22,60.2,40.4,1018.4,10.0,6.5,12.0,15.0,71.1,50.0,0.0,999.9,0,950,51,28,78,11,1,32,6,3,209,44,71,5,110,166,76,37,3,7,0,0,1,0,3,2,2,3,0,1,0,0,0,0,0,0,0,0
3,2012,05,23,2012-05-23,64.2,39.9,1012.2,10.0,5.0,13.0,17.1,82.0,46.9,0.0,999.9,0,1072,56,19,70,16,1,55,1,2,216,54,80,5,97,202,116,52,5,10,3,0,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0
4,2012,05,24,2012-05-24,75.7,49.7,1006.3,10.0,13.6,26.0,35.0,89.1,64.9,0.0,999.9,0,1023,45,30,61,18,0,36,2,1,256,48,54,4,116,180,97,52,2,6,0,0,0,2,1,9,2,0,1,0,0,0,0,0,0,0,0,0
5,2012,05,25,2012-05-25,76.1,52.9,1010.6,10.0,11.0,18.1,26.0,90.0,64.0,0.0,999.9,0,1083,45,23,59,15,2,49,1,4,247,53,61,6,116,187,122,60,7,11,1,0,1,0,4,5,1,3,0,0,0,0,0,0,0,0,0,0
6,2012,05,26,2012-05-26,69.6,49.9,1019.1,10.0,9.2,15.9,24.1,86.0,60.1,0.0,999.9,0,911,40,23,48,8,1,18,4,6,213,39,58,7,94,199,80,49,5,9,0,0,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0
7,2012,05,27,2012-05-27,79.2,59.8,1014.3,10.0,8.2,15.0,21.0,97.0,62.1,0.0,999.9,0,927,38,19,53,14,0,18,5,2,184,33,67,4,125,235,77,41,2,3,0,0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
1,2012,05,28,2012-05-28,85.9,58.5,1008.2,10.0,12.5,21.0,32.1,97.0,70.0,0.0,999.9,0,1030,48,24,62,13,0,23,3,5,174,40,52,11,143,252,102,49,0,16,0,1,1,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0
2,2012,05,29,2012-05-29,78.1,51.5,1008.0,10.0,10.8,24.1,32.1,95.0,64.9,0.0,999.9,0,1094,57,20,81,10,2,39,1,4,216,44,81,5,117,214,115,56,7,8,1,0,1,0,2,9,3,1,0,0,0,0,0,0,0,0,0,0
3,2012,05,30,2012-05-30,65.0,44.2,1011.5,10.0,8.1,15.9,21.0,84.9,55.0,0.0,999.9,0,985,45,18,67,13,0,35,5,2,222,46,58,4,98,191,99,54,4,10,1,0,1,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0
4,2012,05,31,2012-05-31,51.4,44.0,1015.0,8.8,9.8,14.0,18.1,70.0,46.9,0.02,999.9,0,829,47,26,74,7,2,29,3,1,200,35,45,5,79,112,92,47,6,4,0,0,1,0,1,9,2,1,1,0,0,0,0,0,0,0,0,0
5,2012,06,01,2012-06-01,54.6,44.7,1010.1,9.5,9.6,13.0,22.9,64.9,46.9,1.11,999.9,0,1225,63,10,86,9,1,94,6,11,313,56,61,33,137,157,110,50,10,8,1,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
6,2012,06,02,2012-06-02,61.2,43.6,1007.4,10.0,9.0,14.0,21.0,75.9,48.9,0.01,999.9,0,944,40,16,66,7,1,24,1,3,207,47,58,7,95,211,91,50,2,4,1,1,1,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0
7,2012,06,03,2012-06-03,68.9,49.5,1008.9,10.0,8.2,13.0,20.0,81.0,48.9,0.0,999.9,0,991,49,15,55,13,0,21,5,1,212,47,63,6,117,225,100,44,3,7,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1,2012,06,04,2012-06-04,70.2,48.0,1011.0,10.0,7.5,11.1,999.9,81.0,57.0,0.0,999.9,0,980,47,20,63,10,0,31,3,2,215,40,60,2,97,187,139,46,1,7,0,0,2,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0
2,2012,06,05,2012-06-05,64.4,47.6,1015.1,10.0,8.0,15.0,20.0,75.0,57.0,0.0,999.9,0,950,54,27,73,14,0,46,4,6,185,46,66,1,89,160,122,28,4,7,3,0,2,0,6,5,0,1,0,1,0,0,0,0,0,0,0,0
3,2012,06,06,2012-06-06,64.8,47.5,1017.8,10.0,6.5,12.0,15.9,75.9,52.0,0.0,999.9,0,1024,54,24,73,14,0,40,2,4,224,36,79,7,107,178,106,55,2,11,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0
4,2012,06,07,2012-06-07,68.3,44.6,1019.4,10.0,4.0,9.9,999.9,82.0,52.0,0.0,999.9,0,991,57,30,69,8,0,35,2,1,213,38,55,7,94,189,95,50,4,11,0,0,5,0,4,21,3,0,0,0,0,0,0,0,0,0,0,0
5,2012,06,08,2012-06-08,72.9,47.0,1017.1,10.0,5.7,11.1,15.9,88.0,54.0,0.0,999.9,0,1114,42,18,88,13,2,40,4,2,251,28,70,7,124,189,128,60,5,14,0,1,11,0,8,5,1,2,1,0,0,0,0,0,0,0,0,0
6,2012,06,09,2012-06-09,78.9,50.4,1012.7,10.0,8.6,14.0,18.1,90.0,54.0,0.0,999.9,0,1050,34,22,48,9,2,28,7,4,231,59,74,7,134,241,64,53,7,19,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0
7,2012,06,10,2012-06-10,80.3,53.4,1012.5,10.0,9.8,20.0,25.1,93.0,64.9,0.0,999.9,0,1008,51,22,62,7,1,20,5,4,193,42,74,6,131,242,84,35,7,11,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0
1,2012,06,11,2012-06-11,80.6,61.7,1010.5,10.0,9.9,15.0,20.0,93.0,66.9,0.0,999.9,0,1067,58,26,77,18,2,27,6,4,244,46,75,4,121,198,85,52,4,10,1,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0
2,2012,06,12,2012-06-12,73.7,49.3,1013.8,10.0,10.2,14.0,20.0,90.0,63.0,0.0,999.9,0,1089,62,35,73,15,1,45,9,3,251,41,73,5,101,184,89,65,6,9,0,0,1,0,8,10,2,1,0,0,0,0,0,0,0,0,0,0
3,2012,06,13,2012-06-13,65.2,46.1,1021.3,10.0,6.4,11.1,15.9,78.1,54.0,0.0,999.9,0,1076,59,30,78,11,1,29,4,3,237,53,56,9,117,193,123,38,6,7,1,0,0,0,6,6,2,5,2,0,0,0,0,0,0,0,0,0
4,2012,06,14,2012-06-14,70.5,47.5,1019.3,10.0,7.5,13.0,18.1,87.1,54.0,0.0,999.9,0,979,55,16,84,19,0,35,2,6,223,30,60,4,128,155,89,45,3,10,0,0,5,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0
5,2012,06,15,2012-06-15,77.4,48.4,1017.4,10.0,8.2,15.9,21.0,93.9,55.9,0.0,999.9,0,1082,57,21,77,10,1,48,3,9,268,39,64,14,132,190,76,60,1,3,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0
6,2012,06,16,2012-06-16,81.5,56.2,1015.2,10.0,8.8,17.1,25.1,93.9,59.0,0.0,999.9,0,1062,40,19,52,12,0,33,7,5,245,43,60,2,141,245,73,48,6,15,2,0,3,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0
7,2012,06,17,2012-06-17,77.3,61.5,1011.5,9.0,7.8,18.1,26.0,93.9,69.1,0.42,999.9,0,946,40,16,65,6,2,19,2,2,189,43,63,13,104,239,85,37,5,7,0,0,1,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0
1,2012,06,18,2012-06-18,81.0,63.1,1007.0,10.0,12.4,25.1,39.0,93.9,69.1,0.11,999.9,0,1068,50,22,62,18,0,34,6,6,217,32,79,6,147,210,107,48,2,9,1,0,3,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0
2,2012,06,19,2012-06-19,86.0,64.9,1010.7,10.0,14.1,21.0,27.0,95.0,69.1,0.0,999.9,0,1004,48,22,74,7,2,45,5,5,246,46,46,8,111,165,106,44,1,8,0,0,2,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0
3,2012,06,20,2012-06-20,86.1,63.7,1014.0,10.0,13.3,21.0,26.0,95.0,77.0,0.0,999.9,0,1098,75,29,78,15,2,35,3,2,258,45,65,8,108,201,103,46,2,9,2,0,1,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0
4,2012,06,21,2012-06-21,81.1,60.8,1012.1,10.0,9.8,18.1,26.0,95.0,73.9,0.0,999.9,0,1056,52,22,53,9,0,37,5,4,252,52,63,7,129,185,109,39,3,9,1,0,2,0,4,16,2,1,0,0,0,0,0,0,0,0,0,0
5,2012,06,22,2012-06-22,76.4,51.5,1014.8,10.0,6.7,13.0,14.0,87.1,64.0,0.01,999.9,0,1120,43,30,82,9,0,50,10,3,261,46,59,7,120,185,123,55,4,7,0,0,1,0,5,18,1,1,0,0,0,0,0,0,0,0,0,0
6,2012,06,23,2012-06-23,76.2,54.6,1015.3,10.0,5.1,8.9,999.9,87.1,62.1,0.0,999.9,0,1128,42,20,56,13,0,37,5,2,239,47,55,2,150,258,104,55,6,6,0,0,0,0,1,27,3,0,0,0,0,0,0,0,0,0,0,0
7,2012,06,24,2012-06-24,78.9,55.7,1014.8,10.0,4.7,13.0,999.9,93.9,62.1,0.0,999.9,0,1077,41,21,62,10,0,28,3,3,226,56,74,8,116,264,82,44,7,12,0,0,1,0,3,6,5,4,1,0,0,0,0,0,0,0,0,0
1,2012,06,25,2012-06-25,71.2,52.4,1017.2,10.0,12.9,17.1,25.1,93.9,64.0,0.0,999.9,0,965,56,24,60,13,0,37,5,3,234,39,56,7,93,159,106,57,3,6,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2012,06,26,2012-06-26,70.0,49.4,1017.1,9.6,5.2,15.0,20.0,82.9,55.9,0.0,999.9,0,957,49,21,61,8,0,40,3,3,237,40,48,4,89,145,115,60,1,9,0,0,2,0,8,10,1,2,1,0,0,0,0,0,0,0,0,0
3,2012,06,27,2012-06-27,74.9,49.5,1013.0,10.0,9.5,18.1,25.1,91.9,55.9,0.0,999.9,0,1047,49,19,80,7,1,41,5,1,247,36,69,4,131,146,123,57,4,7,0,0,1,0,3,11,3,2,0,0,0,0,0,0,0,0,0,0
4,2012,06,28,2012-06-28,87.0,62.6,1008.0,10.0,9.9,15.0,22.0,99.0,75.9,0.0,999.9,0,939,52,17,75,11,0,40,4,2,242,35,48,4,107,139,101,47,3,4,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
5,2012,06,29,2012-06-29,81.7,64.3,1010.0,9.4,4.5,14.0,27.0,100.0,69.1,0.04,999.9,0,1045,42,18,65,6,1,39,1,4,276,37,55,7,109,173,117,64,8,7,1,1,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0
6,2012,06,30,2012-06-30,79.3,65.8,1009.5,9.7,5.5,11.1,999.9,91.9,69.1,0.42,999.9,0,1011,33,26,66,9,1,31,4,5,235,37,68,6,123,192,106,37,7,5,0,0,1,0,3,7,4,5,0,0,0,0,0,0,0,0,0,0
7,2012,07,01,2012-07-01,80.9,66.9,1012.2,9.5,5.5,35.9,53.0,91.9,68.0,0.0,999.9,0,1191,54,19,76,15,0,59,4,7,280,41,63,14,128,238,121,45,9,5,0,0,0,0,5,0,3,4,1,0,0,0,0,0,0,0,0,0
1,2012,07,02,2012-07-02,83.8,68.5,1013.8,8.8,3.9,9.9,15.0,98.1,68.0,0.0,999.9,0,1056,60,27,80,8,0,48,8,5,263,39,66,10,93,168,103,53,5,8,0,0,0,0,4,4,1,2,1,0,0,0,0,0,0,0,0,0
2,2012,07,03,2012-07-03,86.7,67.0,1011.6,10.0,8.3,12.0,19.0,98.1,71.1,0.0,999.9,0,1060,51,24,75,10,1,42,1,4,261,44,61,8,104,173,120,47,2,12,0,0,1,0,4,11,2,2,0,0,0,0,0,0,0,0,0,0
3,2012,07,04,2012-07-04,89.8,69.0,1010.3,10.0,8.4,15.9,22.0,102.0,77.0,0.0,999.9,0,1045,48,16,66,11,5,19,7,1,215,28,68,9,138,249,108,37,7,2,0,0,0,0,2,5,0,3,1,0,0,0,0,0,0,0,0,0
4,2012,07,05,2012-07-05,89.5,67.8,1012.0,10.0,6.5,28.9,45.1,102.9,79.0,0.0,999.9,0,1010,49,29,52,7,3,36,4,2,199,47,67,5,114,246,88,37,3,3,1,0,1,0,4,8,1,4,0,0,0,0,0,0,0,0,0,0
5,2012,07,06,2012-07-06,92.3,72.0,1012.9,10.0,6.5,13.0,19.0,102.9,79.0,0.28,999.9,0,1027,59,35,80,9,1,47,5,4,217,23,68,10,117,166,105,52,5,6,1,0,0,0,2,10,2,1,1,0,0,0,0,1,0,0,0,0
6,2012,07,07,2012-07-07,86.9,69.4,1013.7,10.0,8.7,15.9,21.0,102.9,75.0,0.0,999.9,0,1063,40,27,80,13,0,35,1,6,240,38,49,9,105,231,118,46,4,8,0,0,1,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0
7,2012,07,08,2012-07-08,77.2,57.8,1017.2,10.0,12.3,15.9,25.1,98.1,73.0,0.0,999.9,0,1093,60,21,54,12,1,36,3,2,197,55,74,13,124,248,118,47,6,15,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1,2012,07,09,2012-07-09,77.9,55.0,1017.1,10.0,5.2,14.0,19.0,91.0,66.0,0.0,999.9,0,1065,37,19,70,16,2,44,5,4,239,45,75,5,115,199,118,52,3,9,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
2,2012,07,10,2012-07-10,76.5,56.9,1018.6,10.0,8.3,13.0,21.0,91.0,66.0,0.0,999.9,0,1054,56,24,75,15,0,42,2,4,215,49,64,10,104,181,133,45,5,11,0,0,0,0,3,11,2,2,1,0,0,0,0,0,0,0,0,0
3,2012,07,11,2012-07-11,75.7,56.0,1019.6,10.0,7.5,14.0,999.9,87.1,64.0,0.0,999.9,0,1030,46,25,76,8,0,34,6,4,232,37,58,4,115,189,121,40,5,6,1,0,3,0,3,10,2,3,1,1,0,0,0,0,0,0,0,0
4,2012,07,12,2012-07-12,79.8,54.8,1018.4,10.0,6.6,14.0,20.0,91.0,64.0,0.0,999.9,0,1040,51,25,74,13,0,34,2,2,268,36,65,1,114,165,106,50,4,6,0,0,1,0,4,17,0,1,1,0,0,0,0,0,0,0,0,0
5,2012,07,13,2012-07-13,81.1,59.1,1017.2,9.3,7.8,28.0,38.1,93.0,66.0,0.0,999.9,0,1084,53,26,85,11,0,35,2,3,250,42,55,10,131,179,118,55,1,10,0,0,2,0,4,10,0,1,0,1,0,0,0,0,0,0,0,0
6,2012,07,14,2012-07-14,77.8,66.0,1016.6,9.0,4.5,13.0,999.9,93.0,70.0,0.28,999.9,0,1054,48,22,69,15,0,30,8,4,247,38,82,11,98,218,90,33,3,9,0,0,6,0,5,11,2,3,1,1,0,0,0,0,0,0,0,0
7,2012,07,15,2012-07-15,80.9,65.5,1016.1,10.0,6.7,9.9,15.9,95.0,70.0,0.0,999.9,0,1125,68,22,77,10,0,20,2,3,242,51,59,8,124,252,109,51,5,11,1,0,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0
1,2012,07,16,2012-07-16,85.2,65.9,1014.4,10.0,6.3,12.0,20.0,97.0,71.1,0.0,999.9,0,988,42,31,80,13,0,51,9,2,233,43,51,4,115,160,92,36,9,10,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2,2012,07,17,2012-07-17,89.2,66.7,1010.1,10.0,8.8,15.9,22.0,99.0,72.0,0.0,999.9,0,1004,51,23,54,11,0,34,6,1,236,35,67,1,108,197,111,44,3,9,1,1,1,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0
